Date,Open,High,Low,Close,Adj Close,Volume
2012-02-08,12543.799805,12575.200195,12469.5,12521,12521,181283400
2012-02-09,12521.099609,12547.400391,12461.900391,12497.900391,12497.900391,200222300
2012-02-10,12403,12458.400391,12328.900391,12389.400391,12389.400391,192173600
2012-02-13,12428.400391,12458.099609,12382.400391,12398.700195,12398.700195,193319800
2012-02-14,12381,12399.599609,12291.799805,12354.5,12354.5,182814900
2012-02-15,12390.099609,12400,12328.5,12362,12362,172736600
2012-02-16,12333.099609,12486.799805,12326.799805,12485.599609,12485.599609,231209000
2012-02-17,12516.799805,12516.799805,12428.900391,12458.299805,12458.299805,187916900
2012-02-21,12538.599609,12656.299805,12469,12623.400391,12623.400391,240739700
2012-02-22,12639.200195,12719.299805,12618.599609,12701.299805,12701.299805,253713900
2012-02-23,12695.900391,12734.299805,12657.700195,12731.299805,12731.299805,218670000
2012-02-24,12742,12763.799805,12710.599609,12725.799805,12725.799805,199606100
2012-02-27,12703.299805,12723.200195,12624.099609,12700.400391,12700.400391,150056800
2012-02-28,12695.200195,12753,12678.599609,12740.5,12740.5,209891100
2012-02-29,12757.099609,12788.599609,12602.5,12644,12644,324589000
2012-03-01,12643,12731.5,12643,12723.5,12723.5,216689600
2012-03-02,12713.900391,12722.5,12621.900391,12643.799805,12643.799805,167509000
2012-03-05,12630.400391,12644.900391,12507.299805,12524,12524,187668100
2012-03-06,12406.599609,12486.799805,12249.900391,12298.599609,12298.599609,281226900
2012-03-07,12311.200195,12367.099609,12237.700195,12350.200195,12350.200195,212815300
2012-03-08,12430.599609,12485.299805,12359.200195,12461.900391,12461.900391,192373900
2012-03-09,12476.099609,12528.299805,12457.5,12503.599609,12503.599609,209223800
2012-03-12,12493,12518.599609,12408.299805,12428,12428,192770600
2012-03-13,12424,12538.5,12424,12537.700195,12537.700195,205102300
2012-03-14,12519,12536.900391,12354.099609,12377.900391,12377.900391,242909500
2012-03-15,12376.599609,12530.700195,12372.700195,12455.799805,12455.799805,275880700
2012-03-16,12467.099609,12537.5,12455,12497,12497,416617100
2012-03-19,12494.599609,12561.799805,12475.5,12479.700195,12479.700195,183863600
2012-03-20,12422.099609,12473.900391,12336.900391,12430.700195,12430.700195,250579200
2012-03-21,12427.200195,12462.900391,12380.900391,12436.5,12436.5,194589300
2012-03-22,12354.799805,12418.900391,12335.400391,12361.799805,12361.799805,220250100
2012-03-23,12376.900391,12465.700195,12364.299805,12465.700195,12465.700195,185974300
2012-03-26,12535.599609,12583.099609,12486.799805,12574.799805,12574.799805,220257800
2012-03-27,12595.400391,12603.700195,12498.799805,12512,12512,192301000
2012-03-28,12471,12491.799805,12354.900391,12413.900391,12413.900391,209310700
2012-03-29,12379.599609,12413.799805,12194.5,12339.400391,12339.400391,246981600
2012-03-30,12391.599609,12433.299805,12333.099609,12392.200195,12392.200195,233374100
2012-04-02,12381.5,12526.599609,12373.400391,12507.099609,12507.099609,219843600
2012-04-03,12465.299805,12498.700195,12284.599609,12323.599609,12323.599609,233993600
2012-04-04,12191.099609,12310.299805,12098.599609,12178.700195,12178.700195,221608400
2012-04-05,12147.900391,12172.099609,12051.200195,12103.099609,12103.099609,198230400
2012-04-09,12047,12098.200195,12004.200195,12018.5,12018.5,124048600
2012-04-10,12012,12032.700195,11869,11935.299805,11935.299805,203676900
2012-04-11,11970.700195,12056.799805,11940,12026.799805,12026.799805,184928700
2012-04-12,12035.700195,12230.5,12023.400391,12214.700195,12214.700195,211046300
2012-04-13,12180.599609,12214.700195,12040.400391,12040.400391,12040.400391,174270800
2012-04-16,12076.200195,12121.400391,12016.200195,12037.599609,12037.599609,193236800
2012-04-17,12066,12176.799805,12039.700195,12136.900391,12136.900391,176201800
2012-04-18,12110.5,12162.599609,12077.900391,12128.900391,12128.900391,158124400
2012-04-19,12148.200195,12227.799805,12118.400391,12153.700195,12153.700195,168231200
2012-04-20,12197.900391,12228,12142.599609,12147.299805,12147.299805,149301600
2012-04-23,12025.099609,12136.299805,11919.099609,11989,11989,171223100
2012-04-24,11997.400391,12034.5,11957.599609,11980.099609,11980.099609,142969400
2012-04-25,12057.5,12112.200195,11997.299805,12111.099609,12111.099609,177534400
2012-04-26,12084.599609,12146,12073.799805,12145.900391,12145.900391,174340800
2012-04-27,12158,12248.099609,12139.700195,12237.799805,12237.799805,184521100
2012-04-30,12203.799805,12292.700195,12156.799805,12292.700195,12292.700195,169650200
2012-05-01,12325.700195,12364.599609,12292.700195,12332.799805,12332.799805,192404500
2012-05-02,12272.200195,12332.700195,12178.099609,12230.099609,12230.099609,161344700
2012-05-03,12223.5,12227.400391,11981.299805,12014.900391,12014.900391,194210900
2012-05-04,11935.700195,11985.299805,11824.299805,11871.200195,11871.200195,183051800
2012-05-07,11805.299805,11879,11785.700195,11860.700195,11860.700195,162633000
2012-05-08,11786.900391,11821.900391,11609.5,11704.700195,11704.700195,262137900
2012-05-09,11588.200195,11755.799805,11555.099609,11675,11675,241462900
2012-05-10,11759.700195,11812.200195,11682.700195,11736.200195,11736.200195,207539600
2012-05-11,11681.299805,11795.700195,11646.400391,11694.700195,11694.700195,159645700
2012-05-14,11571.700195,11689.400391,11484.700195,11488.5,11488.5,182843700
2012-05-15,11494.799805,11502.200195,11325.700195,11343.099609,11343.099609,187469100
2012-05-16,11348.200195,11474.099609,11298.5,11326.099609,11326.099609,213100100
2012-05-17,11370.299805,11421.799805,11317.099609,11330.700195,11330.700195,255381200
2012-05-18,11415.200195,11435.700195,11256.700195,11280.599609,11280.599609,213164400
2012-05-22,11444.599609,11534.200195,11283,11451.799805,11451.799805,191021100
2012-05-23,11363.700195,11567.200195,11260,11564.799805,11564.799805,194356600
2012-05-24,11601,11627.599609,11473,11566.099609,11566.099609,184820800
2012-05-25,11569.299805,11588.299805,11524.700195,11576.5,11576.5,155869200
2012-05-28,11622.099609,11634.799805,11523.5,11566.200195,11566.200195,826400
2012-05-29,11611.5,11687.700195,11572.5,11609.299805,11609.299805,157047900
2012-05-30,11498.299805,11609.299805,11422.700195,11433.200195,11433.200195,175997100
2012-05-31,11459.200195,11518.400391,11361.400391,11513.200195,11513.200195,240418900
2012-06-01,11413.099609,11512.799805,11344.400391,11361.200195,11361.200195,269926900
2012-06-04,11347.099609,11370.099609,11209.599609,11335.799805,11335.799805,191437400
2012-06-05,11331.400391,11511.599609,11325.299805,11507.700195,11507.700195,196553800
2012-06-06,11607.099609,11687,11517.700195,11633.400391,11633.400391,219273500
2012-06-07,11716.299805,11727.599609,11586,11592.099609,11592.099609,190285000
2012-06-08,11515.299805,11575.299805,11480.5,11500.599609,11500.599609,140081700
2012-06-11,11592.5,11593.700195,11382.400391,11401.799805,11401.799805,145427900
2012-06-12,11432.900391,11497.299805,11385.5,11497.299805,11497.299805,218520400
2012-06-13,11452.599609,11580.400391,11440.400391,11497.900391,11497.900391,190979300
2012-06-14,11520.099609,11520.099609,11423.200195,11466.400391,11466.400391,196193800
2012-06-15,11495.799805,11540.400391,11487.599609,11524.900391,11524.900391,350271900
2012-06-18,11490.400391,11635.099609,11483.700195,11601.099609,11601.099609,240210700
2012-06-19,11633,11801.900391,11623.700195,11788.400391,11788.400391,175485900
2012-06-20,11778,11824.599609,11681.200195,11759.299805,11759.299805,161464600
2012-06-21,11698.599609,11752.900391,11405.799805,11408.299805,11408.299805,172547000
2012-06-22,11453.5,11472.700195,11381.700195,11435.5,11435.5,137137700
2012-06-25,11373.599609,11419.799805,11295.099609,11330.400391,11330.400391,124803000
2012-06-26,11310.099609,11345,11251.900391,11334.400391,11334.400391,182893800
2012-06-27,11357.900391,11419.400391,11326.900391,11410.900391,11410.900391,146448700
2012-06-28,11384.400391,11424.700195,11270.200195,11424.700195,11424.700195,222922000
2012-06-29,11621.400391,11629.599609,11483.799805,11596.599609,11596.599609,227388800
2012-07-03,11727.5,11885.299805,11596.599609,11848.799805,11848.799805,191697400
2012-07-04,11841.299805,11936.200195,11829.799805,11913.900391,11913.900391,839400
2012-07-05,11879.5,11894.799805,11816.900391,11817,11817,178431100
2012-07-06,11727.700195,11750.799805,11646.799805,11660,11660,153943600
2012-07-09,11659.599609,11692.5,11565,11634.700195,11634.700195,127930500
2012-07-10,11643.5,11706.700195,11459.799805,11512.200195,11512.200195,154983600
2012-07-11,11496.400391,11561.599609,11488.799805,11544.599609,11544.599609,159789000
2012-07-12,11473.5,11527.200195,11366.700195,11425.5,11425.5,164433900
2012-07-13,11470.200195,11525.799805,11451.299805,11514.5,11514.5,148962200
2012-07-16,11511.299805,11542.400391,11467.599609,11521.200195,11521.200195,134885500
2012-07-17,11553.200195,11572.200195,11479.5,11571.200195,11571.200195,133904700
2012-07-18,11578.5,11615.400391,11554.799805,11579.200195,11579.200195,131477900
2012-07-19,11620.900391,11674.400391,11585.400391,11665.700195,11665.700195,195017400
2012-07-20,11613.099609,11642.700195,11586.299805,11622.900391,11622.900391,118147400
2012-07-23,11535.400391,11609.900391,11416.5,11545.5,11545.5,198814900
2012-07-24,11555.599609,11577.599609,11441.700195,11467,11467,158283200
2012-07-25,11510.599609,11519.599609,11428.700195,11492.5,11492.5,160602700
2012-07-26,11528,11655.400391,11492.5,11639.799805,11639.799805,214681800
2012-07-27,11695.900391,11802.5,11640.200195,11766.400391,11766.400391,213589600
2012-07-30,11763.799805,11803.799805,11724.299805,11757.900391,11757.900391,148418600
2012-07-31,11795.799805,11797.299805,11651.799805,11664.700195,11664.700195,159364400
2012-08-01,11693.099609,11693.099609,11600.900391,11618.5,11618.5,156661600
2012-08-02,11556.299805,11611.200195,11475.400391,11506.5,11506.5,149732000
2012-08-03,11635,11687.700195,11512.200195,11662.599609,11662.599609,125813000
2012-08-07,11764.200195,11874.700195,11666.200195,11863.5,11863.5,151853600
2012-08-08,11861.299805,11884.200195,11780.200195,11781,11781,166145100
2012-08-09,11799.5,11882.799805,11788.200195,11858.099609,11858.099609,145392800
2012-08-10,11842,11890.900391,11816.700195,11890.900391,11890.900391,131484600
2012-08-13,11898.299805,11913.099609,11802.900391,11838.299805,11838.299805,126550000
2012-08-14,11865.5,11899.5,11838.400391,11853.599609,11853.599609,134988300
2012-08-15,11851.900391,11914.799805,11841.599609,11905.400391,11905.400391,159674100
2012-08-16,11939,12032.599609,11918.099609,12032.599609,12032.599609,141990000
2012-08-17,12054.799805,12089.900391,12034.900391,12089.900391,12089.900391,122092200
2012-08-20,12088.900391,12100,12034.200195,12076,12076,106624300
2012-08-21,12134.200195,12196.799805,12091.5,12116.900391,12116.900391,164793000
2012-08-22,12102.099609,12125.799805,12034.099609,12119,12119,137483700
2012-08-23,12128.799805,12128.799805,12033.599609,12062.5,12062.5,155452800
2012-08-24,12039,12130.5,12036.5,12082.200195,12082.200195,107863800
2012-08-27,12097.900391,12100.200195,12030.599609,12048.799805,12048.799805,95743100
2012-08-28,12061,12080.5,12005.299805,12009.900391,12009.900391,136829400
2012-08-29,12025.200195,12034,11952.099609,12009.799805,12009.799805,128072000
2012-08-30,11986.900391,12007.900391,11875.099609,11886.700195,11886.700195,131149000
2012-08-31,11932.299805,11985.099609,11872.299805,11949.299805,11949.299805,159477500
2012-09-04,11978,11978,11904.5,11941.700195,11941.700195,156155400
2012-09-05,11934.099609,11994,11931.299805,11990.099609,11990.099609,149192600
2012-09-06,12041.099609,12144.299805,11996.5,12139.700195,12139.700195,165566400
2012-09-07,12194.5,12271,12144.400391,12268,12268,191316200
2012-09-10,12257.200195,12303.799805,12213.700195,12215.400391,12215.400391,148466200
2012-09-11,12239.200195,12264.099609,12193.799805,12220.5,12220.5,155731000
2012-09-12,12262.299805,12284.799805,12201,12232.599609,12232.599609,167362600
2012-09-13,12234.799805,12366,12194.200195,12360.200195,12360.200195,189007300
2012-09-14,12446.099609,12529.799805,12360.200195,12499.5,12499.5,240486200
2012-09-17,12494.599609,12508.700195,12432.400391,12446.900391,12446.900391,162684000
2012-09-18,12422.799805,12450,12391.400391,12422.700195,12422.700195,179558600
2012-09-19,12441.700195,12462.799805,12405.900391,12436.200195,12436.200195,188496700
2012-09-20,12372.299805,12432.099609,12358.400391,12409.299805,12409.299805,165227700
2012-09-21,12454,12473.5,12383.599609,12383.599609,12383.599609,516667800
2012-09-24,12342.400391,12382.400391,12296.200195,12313.5,12313.5,145955300
2012-09-25,12351.400391,12382.900391,12240.099609,12257.200195,12257.200195,186586600
2012-09-26,12163.900391,12254.400391,12163.900391,12232.900391,12232.900391,167295800
2012-09-27,12297.700195,12363.299805,12241.5,12338.900391,12338.900391,165738600
2012-09-28,12291.200195,12336.299805,12248.799805,12317.5,12317.5,201025600
2012-10-01,12372.5,12452.299805,12318.200195,12370.200195,12370.200195,156969800
2012-10-02,12396.900391,12414.400391,12340.599609,12391.200195,12391.200195,184549600
2012-10-03,12406.400391,12411.5,12341.900391,12359.5,12359.5,153548400
2012-10-04,12403.099609,12458.200195,12371.599609,12447.700195,12447.700195,162606300
2012-10-05,12460.799805,12480.799805,12388.799805,12419,12419,130588700
2012-10-09,12389.5,12415.700195,12267,12273.599609,12273.599609,161133700
2012-10-10,12241.099609,12278.700195,12195.799805,12212.400391,12212.400391,138918000
2012-10-11,12263.599609,12295.400391,12215,12234,12234,151202000
2012-10-12,12225.5,12250.400391,12170.099609,12202,12202,131407000
2012-10-15,12181.900391,12230,12137.200195,12230,12230,109713800
2012-10-16,12298.099609,12412.200195,12232.099609,12407.700195,12407.700195,150614400
2012-10-17,12423.700195,12463.299805,12396.700195,12461.299805,12461.299805,194273200
2012-10-18,12425.5,12494,12425,12466.099609,12466.099609,154959500
2012-10-19,12437.900391,12465,12372.900391,12416,12416,163589600
2012-10-22,12362.700195,12430.5,12340.400391,12403.5,12403.5,155419800
2012-10-23,12261,12391.900391,12141.200195,12225.799805,12225.799805,165770600
2012-10-24,12258.099609,12261.099609,12186.599609,12195,12195,151735100
2012-10-25,12289.700195,12326.700195,12195,12300.200195,12300.200195,160945900
2012-10-26,12301.599609,12353.200195,12290.400391,12300.299805,12300.299805,151531800
2012-10-29,12282.099609,12318,12250.5,12312.799805,12312.799805,777400
2012-10-30,12302.5,12395.400391,12294.599609,12377,12377,991000
2012-10-31,12416.700195,12462.299805,12390,12422.900391,12422.900391,185566100
2012-11-01,12408.5,12511.5,12408.5,12499.799805,12499.799805,182869800
2012-11-02,12489.700195,12501.599609,12373.200195,12380.400391,12380.400391,182355400
2012-11-05,12373.5,12417.299805,12347.099609,12352.799805,12352.799805,131371800
2012-11-06,12380.299805,12395.599609,12334.099609,12361.200195,12361.200195,156460000
2012-11-07,12326.799805,12360.900391,12201.900391,12230.599609,12230.599609,167321000
2012-11-08,12227.900391,12252.200195,12164.099609,12191.099609,12191.099609,185660200
2012-11-09,12166.599609,12251.5,12151.200195,12196.799805,12196.799805,157798300
2012-11-12,12219.799805,12239.599609,12187,12191.5,12191.5,106605900
2012-11-13,12130.299805,12212.900391,12124.400391,12134.700195,12134.700195,136348500
2012-11-14,12139.799805,12139.799805,11915.099609,11929.799805,11929.799805,192495200
2012-11-15,11879.599609,11926.400391,11761.299805,11811.400391,11811.400391,227346200
2012-11-16,11814.400391,11877.700195,11761.900391,11877.700195,11877.700195,160133300
2012-11-19,12003.5,12040.400391,11878.200195,12040.400391,12040.400391,139715500
2012-11-20,12040.799805,12051.700195,11986,12046.299805,12046.299805,164426800
2012-11-21,12016.700195,12104.700195,12016.700195,12100.099609,12100.099609,146577100
2012-11-22,12129.299805,12171.200195,12100.099609,12153.099609,12153.099609,590400
2012-11-23,12169.200195,12229.799805,12142.299805,12213.200195,12213.200195,99293500
2012-11-26,12199.200195,12212.900391,12149,12185.099609,12185.099609,127850700
2012-11-27,12194.400391,12196.5,12106,12111.599609,12111.599609,152654900
2012-11-28,12012.599609,12141.400391,12004.5,12140.299805,12140.299805,157293400
2012-11-29,12207.900391,12227.5,12140.299805,12202.900391,12202.900391,163096100
2012-11-30,12203.799805,12246.299805,12170.400391,12239.400391,12239.400391,217841900
2012-12-03,12253.700195,12253.700195,12151.299805,12169.700195,12169.700195,165226000
2012-12-04,12106.200195,12169.700195,12095.5,12137.200195,12137.200195,162209000
2012-12-05,12155.299805,12208.5,12136.400391,12157.299805,12157.299805,179536700
2012-12-06,12189.299805,12189.299805,12132.700195,12151.099609,12151.099609,194665500
2012-12-07,12189.400391,12208.099609,12144.200195,12159.599609,12159.599609,201048000
2012-12-10,12212.099609,12236.700195,12161.099609,12230.5,12230.5,182791100
2012-12-11,12242.5,12306.799805,12235,12282.400391,12282.400391,191879100
2012-12-12,12305.799805,12365.799805,12282.599609,12353.099609,12353.099609,223019600
2012-12-13,12305.400391,12346.200195,12262,12289.200195,12289.200195,205052800
2012-12-14,12284.299805,12307.099609,12256.599609,12296.700195,12296.700195,236856400
2012-12-17,12281.299805,12296.900391,12233.099609,12281.400391,12281.400391,232325400
2012-12-18,12285.900391,12353.900391,12279.700195,12334.299805,12334.299805,220015700
2012-12-19,12356.099609,12414.099609,12335.400391,12403.599609,12403.599609,206849300
2012-12-20,12376,12403.099609,12335.400391,12388.700195,12388.700195,170132700
2012-12-21,12383.700195,12414.900391,12313.700195,12385.700195,12385.700195,345415100
2012-12-24,12379.299805,12400,12350.299805,12370.799805,12370.799805,56857600
2012-12-27,12325,12373.799805,12289.700195,12373.799805,12373.799805,110472100
2012-12-28,12317,12371.200195,12305,12316.099609,12316.099609,84459900
2012-12-31,12296.099609,12457.299805,12289.700195,12433.5,12433.5,99702000
2013-01-02,12571.799805,12588.799805,12439.299805,12540.799805,12540.799805,149629700
2013-01-03,12539.099609,12540.599609,12430.400391,12470.400391,12470.400391,160667700
2013-01-04,12435.099609,12540.799805,12435.099609,12540.799805,12540.799805,133007300
2013-01-07,12503.200195,12540.799805,12448.200195,12499.599609,12499.599609,152628800
2013-01-08,12490.400391,12504.799805,12456,12504.799805,12504.799805,168870400
2013-01-09,12508.099609,12528.900391,12484.799805,12522.200195,12522.200195,166356400
2013-01-10,12572,12618.400391,12523.599609,12599.700195,12599.700195,207718100
2013-01-11,12600.900391,12603.200195,12545,12602.200195,12602.200195,155720300
2013-01-14,12627.400391,12636.700195,12582.200195,12603.099609,12603.099609,216472400
2013-01-15,12569.200195,12642,12569.200195,12642,12642,186582600
2013-01-16,12602.5,12638.400391,12580.299805,12608.799805,12608.799805,143642900
2013-01-17,12614.299805,12684.099609,12608.799805,12674.700195,12674.700195,160678300
2013-01-18,12702,12751.200195,12675.599609,12725.700195,12725.700195,192755500
2013-01-21,12748.099609,12798.900391,12725.700195,12794.299805,12794.299805,971800
2013-01-22,12774.700195,12824.599609,12758.599609,12824.599609,12824.599609,178762000
2013-01-23,12779.700195,12828.900391,12779.700195,12794.099609,12794.099609,156830900
2013-01-24,12802.299805,12863.5,12794.099609,12823.599609,12823.599609,176337400
2013-01-25,12851.5,12875.400391,12808.700195,12816.599609,12816.599609,163200500
2013-01-28,12860.400391,12860.400391,12812.099609,12815.900391,12815.900391,154394900
2013-01-29,12817.400391,12849.200195,12813,12830.599609,12830.599609,170437000
2013-01-30,12846.299805,12895.299805,12773.599609,12794.400391,12794.400391,175687300
2013-01-31,12760.700195,12794.400391,12682.700195,12685.200195,12685.200195,201181900
2013-02-01,12741.200195,12783.099609,12691.900391,12768.799805,12768.799805,163622600
2013-02-04,12683.700195,12768.799805,12668.799805,12717.599609,12717.599609,122958000
2013-02-05,12740.400391,12786.799805,12717.599609,12745.700195,12745.700195,157056900
2013-02-06,12714,12783.700195,12714,12761.599609,12761.599609,164001000
2013-02-07,12762.5,12790.099609,12737.200195,12755.900391,12755.900391,183254400
2013-02-08,12773,12823.5,12756.200195,12801.200195,12801.200195,140525900
2013-02-11,12789.200195,12800.700195,12748.200195,12748.200195,12748.200195,133824700
2013-02-12,12746.599609,12815.400391,12746.599609,12789,12789,166804300
2013-02-13,12813.5,12814.5,12763.400391,12775.299805,12775.299805,176896300
2013-02-14,12769.799805,12775.099609,12699.700195,12721.799805,12721.799805,180840700
2013-02-15,12686.5,12719.200195,12667.700195,12686.599609,12686.599609,190267700
2013-02-19,12722.200195,12810.200195,12686.200195,12810.200195,12810.200195,175223900
2013-02-20,12788.400391,12809.099609,12684.599609,12714.099609,12714.099609,251708700
2013-02-21,12676.200195,12714.099609,12602.5,12640,12640,234482500
2013-02-22,12660.400391,12707.200195,12641.700195,12701.599609,12701.599609,143580100
2013-02-25,12760.900391,12832.700195,12648.900391,12650.900391,12650.900391,185360800
2013-02-26,12659.700195,12673,12605.799805,12660.400391,12660.400391,182781900
2013-02-27,12624.799805,12738,12624.799805,12732.400391,12732.400391,179288100
2013-02-28,12741,12821.799805,12726,12821.799805,12821.799805,196030400
2013-03-01,12798.700195,12819.400391,12736.099609,12773.099609,12773.099609,176707900
2013-03-04,12765.799805,12773.099609,12705,12707.400391,12707.400391,161517700
2013-03-05,12783.599609,12820.099609,12707.400391,12736,12736,172736800
2013-03-06,12793.799805,12833.5,12736.299805,12832,12832,181727500
2013-03-07,12853.5,12869.599609,12814.299805,12826.5,12826.5,178964800
2013-03-08,12833.299805,12843.700195,12795.299805,12835.599609,12835.599609,220260200
2013-03-11,12824.900391,12865.299805,12812.799805,12858.5,12858.5,136221700
2013-03-12,12879.900391,12904.700195,12853.900391,12878.599609,12878.599609,211006000
2013-03-13,12873.5,12878.599609,12725.799805,12744.099609,12744.099609,169066900
2013-03-14,12751.599609,12816.799805,12736.099609,12799.900391,12799.900391,201652800
2013-03-15,12795.200195,12866,12790,12830,12830,344798800
2013-03-18,12788.900391,12830,12759.099609,12781.799805,12781.799805,196871800
2013-03-19,12780.799805,12826.299805,12752.099609,12773.900391,12773.900391,174528800
2013-03-20,12816.299805,12828.599609,12776,12826.599609,12826.599609,190046000
2013-03-21,12826.5,12831.200195,12747.5,12747.900391,12747.900391,174729900
2013-03-22,12751.200195,12818.400391,12745.400391,12757.400391,12757.400391,139537300
2013-03-25,12783.700195,12788.400391,12668.599609,12680.700195,12680.700195,185892400
2013-03-26,12686.700195,12709.799805,12651.299805,12706.400391,12706.400391,137280500
2013-03-27,12673.599609,12712.400391,12622.5,12699.700195,12699.700195,148622900
2013-03-28,12661.299805,12764.900391,12647.200195,12749.900391,12749.900391,169490200
2013-04-01,12751.599609,12751.599609,12685.5,12695.099609,12695.099609,101529800
2013-04-02,12680,12718.299805,12672.099609,12682.099609,12682.099609,150446000
2013-04-03,12678.900391,12688.599609,12390.799805,12422.099609,12422.099609,225505300
2013-04-04,12404.799805,12422.099609,12338.299805,12363.099609,12363.099609,179001400
2013-04-05,12293.700195,12363,12244.200195,12331.900391,12331.900391,186500800
2013-04-08,12325.099609,12352,12290.299805,12344.599609,12344.599609,131839800
2013-04-09,12369.799805,12498,12344.799805,12484.099609,12484.099609,170729600
2013-04-10,12503.099609,12555.700195,12485.700195,12534.900391,12534.900391,195269900
2013-04-11,12523.400391,12534.900391,12458.599609,12481.400391,12481.400391,139521300
2013-04-12,12404.700195,12481.400391,12300,12337.599609,12337.599609,177977300
2013-04-15,12184.099609,12335.900391,11998,12004.900391,12004.900391,302809200
2013-04-16,12061.200195,12124.799805,12002.5,12119.900391,12119.900391,181110900
2013-04-17,12086,12116.099609,11916.599609,11947.299805,11947.299805,230908000
2013-04-18,12024.200195,12036.5,11918.900391,11996.299805,11996.299805,194536900
2013-04-19,11987.400391,12067.099609,11987.200195,12065.599609,12065.599609,156909300
2013-04-22,12117.799805,12122.900391,12026.900391,12090.700195,12090.700195,131464000
2013-04-23,12097.5,12127.099609,12031.599609,12090.900391,12090.900391,97387700
2013-04-24,12127.700195,12271.299805,12090.900391,12270.400391,12270.400391,182003600
2013-04-25,12308.599609,12370.700195,12270.400391,12329.5,12329.5,222015900
2013-04-26,12306.099609,12329.5,12181.200195,12220.200195,12220.200195,148578300
2013-04-29,12283.299805,12322.900391,12220.200195,12312.700195,12312.700195,123655900
2013-04-30,12310.700195,12460.5,12244.200195,12456.5,12456.5,215982800
2013-05-01,12408,12454.900391,12285.099609,12321.299805,12321.299805,209323700
2013-05-02,12326.400391,12415.799805,12276,12379.599609,12379.599609,177845700
2013-05-03,12459.900391,12533.799805,12381.299805,12438,12438,158236800
2013-05-06,12480.200195,12505.400391,12440.799805,12453.900391,12453.900391,1430000
2013-05-07,12443,12489.799805,12416.299805,12464.099609,12464.099609,1862400
2013-05-08,12480.099609,12598.400391,12464.099609,12585,12585,1925000
2013-05-09,12584.700195,12601.099609,12530,12543.900391,12543.900391,2089600
2013-05-10,12517.200195,12589.099609,12511.900391,12589.099609,12589.099609,1708200
2013-05-13,12573,12586.299805,12479.099609,12529.5,12529.5,1615600
2013-05-14,12529.200195,12600.700195,12529.200195,12577,12577,1700800
2013-05-15,12526.099609,12575,12439.099609,12473.700195,12473.700195,1649600
2013-05-16,12473.400391,12563,12463.400391,12507.599609,12507.599609,1626400
2013-05-17,12487.299805,12636.299805,12487.299805,12613,12613,1713800
2013-05-21,12669.5,12806.5,12613,12742.400391,12742.400391,2420000
2013-05-22,12801.5,12889.299805,12735.599609,12752.5,12752.5,2195000
2013-05-23,12648.799805,12748.599609,12598.900391,12658.099609,12658.099609,1593000
2013-05-24,12617.200195,12670.700195,12617.200195,12667.200195,12667.200195,1396600
2013-05-27,12688.599609,12703.099609,12662.799805,12696.400391,12696.400391,547000
2013-05-28,12755.599609,12798.5,12704.700195,12750.5,12750.5,2046600
2013-05-29,12677.400391,12750.5,12658.599609,12732.599609,12732.599609,1763200
2013-05-30,12745.200195,12767.5,12725.900391,12746.5,12746.5,2034200
2013-05-31,12691.400391,12745.700195,12620.099609,12650.400391,12650.400391,2957600
2013-06-03,12661.200195,12681.200195,12570.900391,12609.799805,12609.799805,1688400
2013-06-04,12600.5,12636.400391,12568.900391,12594,12594,1421000
2013-06-05,12541,12588.599609,12422.400391,12443.700195,12443.700195,2095000
2013-06-06,12406.799805,12453.799805,12327.700195,12409.299805,12409.299805,1806200
2013-06-07,12388.5,12413,12310.299805,12373.299805,12373.299805,1588400
2013-06-10,12375.599609,12400.700195,12328.5,12382.700195,12382.700195,1227000
2013-06-11,12301,12375.799805,12217.700195,12223.599609,12223.599609,1728000
2013-06-12,12246.099609,12246.099609,12092.5,12109.900391,12109.900391,1800000
2013-06-13,12064.400391,12291.200195,12032.400391,12277.099609,12277.099609,1684000
2013-06-14,12271,12298.299805,12178.200195,12187.400391,12187.400391,1725200
2013-06-17,12249.299805,12325.799805,12189.799805,12288.900391,12288.900391,1432800
2013-06-18,12299.200195,12389.099609,12288.299805,12367.5,12367.5,1638200
2013-06-19,12347.700195,12365.5,12237.700195,12268.299805,12268.299805,1759800
2013-06-20,12100.099609,12268.299805,11940.5,11968.599609,11968.599609,2973200
2013-06-21,12019.099609,12067.5,11935.700195,11995.700195,11995.700195,3785200
2013-06-24,11909,11994.700195,11759,11836.900391,11836.900391,1811200
2013-06-25,11893.700195,12007.700195,11838.5,12005.400391,12005.400391,1821400
2013-06-26,11990.5,12005.400391,11934.700195,11951.900391,11951.900391,1896000
2013-06-27,12003.900391,12053.599609,11951.900391,12005.799805,12005.799805,1993400
2013-06-28,11995.900391,12181,11992.900391,12129.099609,12129.099609,2090800
2013-07-02,12178,12217.400391,12113.799805,12178.400391,12178.400391,1824600
2013-07-03,12175.5,12179.099609,12055.599609,12145.700195,12145.700195,1293600
2013-07-04,12174.900391,12217.200195,12138.400391,12166.700195,12166.700195,415800
2013-07-05,12160.200195,12170.900391,12073.599609,12134.900391,12134.900391,144084300
2013-07-08,12188.099609,12219.799805,12134.900391,12208.900391,12208.900391,1392800
2013-07-09,12247,12298.700195,12203.5,12297.099609,12297.099609,1429600
2013-07-10,12311.599609,12315.5,12250.099609,12306.900391,12306.900391,1469400
2013-07-11,12420.099609,12496.299805,12306.900391,12493.299805,12493.299805,2251000
